danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.752,0.658,0,-6.297,1,0.342,0.0421,0.0,0.0927,0.387,151.951,audio_features,0k7wmahjkn389wAZdz19Cv,spotify:track:0k7wmahjkn389wAZdz19Cv,https://api.spotify.com/v1/tracks/0k7wmahjkn389wAZdz19Cv,https://api.spotify.com/v1/audio-analysis/0k7wmahjkn389wAZdz19Cv,213520,4
0.615,0.528,1,-8.51,1,0.408,0.0666,0.0,0.0565,0.731,183.363,audio_features,0HGlRecsT7nLOruPwp35Hc,spotify:track:0HGlRecsT7nLOruPwp35Hc,https://api.spotify.com/v1/tracks/0HGlRecsT7nLOruPwp35Hc,https://api.spotify.com/v1/audio-analysis/0HGlRecsT7nLOruPwp35Hc,176867,4
0.855,0.492,0,-7.578,0,0.0483,0.0775,6.71e-06,0.111,0.385,109.975,audio_features,08F16baYbciTva9P4BvpiI,spotify:track:08F16baYbciTva9P4BvpiI,https://api.spotify.com/v1/tracks/08F16baYbciTva9P4BvpiI,https://api.spotify.com/v1/audio-analysis/08F16baYbciTva9P4BvpiI,240000,4
0.856,0.727,2,-5.616,1,0.277,0.013,0.0,0.117,0.286,146.044,audio_features,5cAN3P7jWVf78gev1eF7TJ,spotify:track:5cAN3P7jWVf78gev1eF7TJ,https://api.spotify.com/v1/tracks/5cAN3P7jWVf78gev1eF7TJ,https://api.spotify.com/v1/audio-analysis/5cAN3P7jWVf78gev1eF7TJ,173419,4
0.825,0.458,0,-7.47,1,0.0577,0.114,0.0,0.102,0.161,145.115,audio_features,3nS9a01VvXHQriLqJYwRqG,spotify:track:3nS9a01VvXHQriLqJYwRqG,https://api.spotify.com/v1/tracks/3nS9a01VvXHQriLqJYwRqG,https://api.spotify.com/v1/audio-analysis/3nS9a01VvXHQriLqJYwRqG,197760,4
0.507,0.576,6,-10.001,0,0.319,0.23,0.0,0.11,0.437,149.683,audio_features,2wT8EW5z0PPSK41kek7Fak,spotify:track:2wT8EW5z0PPSK41kek7Fak,https://api.spotify.com/v1/tracks/2wT8EW5z0PPSK41kek7Fak,https://api.spotify.com/v1/audio-analysis/2wT8EW5z0PPSK41kek7Fak,179400,4
0.818,0.583,1,-7.525,1,0.285,0.0551,0.0,0.213,0.17,129.811,audio_features,6HXS1nELnJBW9iyeFHu7FH,spotify:track:6HXS1nELnJBW9iyeFHu7FH,https://api.spotify.com/v1/tracks/6HXS1nELnJBW9iyeFHu7FH,https://api.spotify.com/v1/audio-analysis/6HXS1nELnJBW9iyeFHu7FH,192256,4
0.663,0.583,11,-5.789,0,0.275,0.00472,0.0,0.125,0.146,121.678,audio_features,7vy76jf6qE0IvoREJrvZtg,spotify:track:7vy76jf6qE0IvoREJrvZtg,https://api.spotify.com/v1/tracks/7vy76jf6qE0IvoREJrvZtg,https://api.spotify.com/v1/audio-analysis/7vy76jf6qE0IvoREJrvZtg,316733,4
0.677,0.541,9,-8.883,0,0.0563,0.0198,0.0,0.337,0.438,110.69,audio_features,51FhGhsYPz9TNVdkrrfaUc,spotify:track:51FhGhsYPz9TNVdkrrfaUc,https://api.spotify.com/v1/tracks/51FhGhsYPz9TNVdkrrfaUc,https://api.spotify.com/v1/audio-analysis/51FhGhsYPz9TNVdkrrfaUc,228525,4
0.746,0.69,11,-7.956,1,0.164,0.247,0.0,0.101,0.497,89.977,audio_features,7ytR5pFWmSjzHJIeQkgog4,spotify:track:7ytR5pFWmSjzHJIeQkgog4,https://api.spotify.com/v1/tracks/7ytR5pFWmSjzHJIeQkgog4,https://api.spotify.com/v1/audio-analysis/7ytR5pFWmSjzHJIeQkgog4,181733,4
0.597,0.587,7,-7.026,0,0.137,0.0622,0.0,0.214,0.0753,140.021,audio_features,1D3z6HTiQsNmZxjl7F7eoG,spotify:track:1D3z6HTiQsNmZxjl7F7eoG,https://api.spotify.com/v1/tracks/1D3z6HTiQsNmZxjl7F7eoG,https://api.spotify.com/v1/audio-analysis/1D3z6HTiQsNmZxjl7F7eoG,218802,4
0.524,0.38,6,-9.048,0,0.371,0.677,0.0,0.759,0.248,90.264,audio_features,2dz1JB89afkeSv509J5Po7,spotify:track:2dz1JB89afkeSv509J5Po7,https://api.spotify.com/v1/tracks/2dz1JB89afkeSv509J5Po7,https://api.spotify.com/v1/audio-analysis/2dz1JB89afkeSv509J5Po7,207442,4
0.837,0.636,1,-7.643,1,0.086,0.0395,0.00125,0.342,0.274,145.972,audio_features,2t8yVaLvJ0RenpXUIAC52d,spotify:track:2t8yVaLvJ0RenpXUIAC52d,https://api.spotify.com/v1/tracks/2t8yVaLvJ0RenpXUIAC52d,https://api.spotify.com/v1/audio-analysis/2t8yVaLvJ0RenpXUIAC52d,288624,4
0.84,0.613,1,-8.421,1,0.204,0.0134,0.0,0.35,0.287,95.047,audio_features,673cvsZEVhcVc3NRYoUZ7B,spotify:track:673cvsZEVhcVc3NRYoUZ7B,https://api.spotify.com/v1/tracks/673cvsZEVhcVc3NRYoUZ7B,https://api.spotify.com/v1/audio-analysis/673cvsZEVhcVc3NRYoUZ7B,206667,4
0.791,0.876,7,-6.548,1,0.0866,0.0464,0.0,0.311,0.787,139.988,audio_features,57rczS8yiXqdohX4gCmQe5,spotify:track:57rczS8yiXqdohX4gCmQe5,https://api.spotify.com/v1/tracks/57rczS8yiXqdohX4gCmQe5,https://api.spotify.com/v1/audio-analysis/57rczS8yiXqdohX4gCmQe5,247013,4
0.78,0.575,1,-5.628,0,0.139,0.106,0.0,0.129,0.273,81.502,audio_features,0SGkqnVQo9KPytSri1H6cF,spotify:track:0SGkqnVQo9KPytSri1H6cF,https://api.spotify.com/v1/tracks/0SGkqnVQo9KPytSri1H6cF,https://api.spotify.com/v1/audio-analysis/0SGkqnVQo9KPytSri1H6cF,222360,4
0.943,0.595,5,-8.372,0,0.191,0.0673,0.0,0.0839,0.815,117.532,audio_features,34oWbFBfGEElvgO0a5c9V4,spotify:track:34oWbFBfGEElvgO0a5c9V4,https://api.spotify.com/v1/tracks/34oWbFBfGEElvgO0a5c9V4,https://api.spotify.com/v1/audio-analysis/34oWbFBfGEElvgO0a5c9V4,165291,4
0.701,0.675,5,-5.06,0,0.055,0.424,0.0,0.136,0.274,114.932,audio_features,1WUUjDzH1ZMIPz3194CLid,spotify:track:1WUUjDzH1ZMIPz3194CLid,https://api.spotify.com/v1/tracks/1WUUjDzH1ZMIPz3194CLid,https://api.spotify.com/v1/audio-analysis/1WUUjDzH1ZMIPz3194CLid,205565,4
0.54,0.868,1,-5.728,1,0.349,0.186,0.0,0.136,0.672,79.068,audio_features,0vSoNELyT1bjtw3iaTJ2V6,spotify:track:0vSoNELyT1bjtw3iaTJ2V6,https://api.spotify.com/v1/tracks/0vSoNELyT1bjtw3iaTJ2V6,https://api.spotify.com/v1/audio-analysis/0vSoNELyT1bjtw3iaTJ2V6,242734,4
0.784,0.821,5,-3.265,0,0.319,0.0613,0.0,0.371,0.789,163.941,audio_features,5QCmpNzTek7hGOE7YvpYX6,spotify:track:5QCmpNzTek7hGOE7YvpYX6,https://api.spotify.com/v1/tracks/5QCmpNzTek7hGOE7YvpYX6,https://api.spotify.com/v1/audio-analysis/5QCmpNzTek7hGOE7YvpYX6,244027,4
0.856,0.5,1,-10.697,1,0.285,0.00458,0.00192,0.0915,0.389,155.863,audio_features,28hioqqNRQD0izp6KOXpoH,spotify:track:28hioqqNRQD0izp6KOXpoH,https://api.spotify.com/v1/tracks/28hioqqNRQD0izp6KOXpoH,https://api.spotify.com/v1/audio-analysis/28hioqqNRQD0izp6KOXpoH,353853,4
0.864,0.672,1,-5.168,0,0.261,0.00718,0.0,0.215,0.562,84.823,audio_features,0mXMr1OVZZKYmOinBaofOp,spotify:track:0mXMr1OVZZKYmOinBaofOp,https://api.spotify.com/v1/tracks/0mXMr1OVZZKYmOinBaofOp,https://api.spotify.com/v1/audio-analysis/0mXMr1OVZZKYmOinBaofOp,118933,4
0.871,0.597,5,-4.932,0,0.0464,0.126,0.000113,0.0638,0.635,125.999,audio_features,5z7mYFfhw6N6f23VwrokJD,spotify:track:5z7mYFfhw6N6f23VwrokJD,https://api.spotify.com/v1/tracks/5z7mYFfhw6N6f23VwrokJD,https://api.spotify.com/v1/audio-analysis/5z7mYFfhw6N6f23VwrokJD,234000,4
0.759,0.682,6,-6.134,0,0.3,0.19,0.0,0.134,0.794,80.153,audio_features,2rR9YlKEGpbsTL8oMAkRIE,spotify:track:2rR9YlKEGpbsTL8oMAkRIE,https://api.spotify.com/v1/tracks/2rR9YlKEGpbsTL8oMAkRIE,https://api.spotify.com/v1/audio-analysis/2rR9YlKEGpbsTL8oMAkRIE,148036,4
0.83,0.786,11,-5.886,0,0.288,0.00624,0.0,0.104,0.477,92.014,audio_features,2QJsUSpI6tuKFiKJKOLfOU,spotify:track:2QJsUSpI6tuKFiKJKOLfOU,https://api.spotify.com/v1/tracks/2QJsUSpI6tuKFiKJKOLfOU,https://api.spotify.com/v1/audio-analysis/2QJsUSpI6tuKFiKJKOLfOU,250573,4
0.753,0.856,1,-4.421,1,0.229,0.00488,0.0,0.351,0.733,99.766,audio_features,1mF2Hzbc3ovHetFstqMFOC,spotify:track:1mF2Hzbc3ovHetFstqMFOC,https://api.spotify.com/v1/tracks/1mF2Hzbc3ovHetFstqMFOC,https://api.spotify.com/v1/audio-analysis/1mF2Hzbc3ovHetFstqMFOC,151360,4
0.642,0.607,5,-8.766,0,0.0338,0.366,0.0,0.0875,0.72,105.393,audio_features,3lbCkWmaQKphoT2ZWdQrQs,spotify:track:3lbCkWmaQKphoT2ZWdQrQs,https://api.spotify.com/v1/tracks/3lbCkWmaQKphoT2ZWdQrQs,https://api.spotify.com/v1/audio-analysis/3lbCkWmaQKphoT2ZWdQrQs,278073,3
0.683,0.581,7,-7.077,1,0.316,0.337,0.0,0.208,0.708,90.984,audio_features,6cAldqwmbUwpM8D17FWtPL,spotify:track:6cAldqwmbUwpM8D17FWtPL,https://api.spotify.com/v1/tracks/6cAldqwmbUwpM8D17FWtPL,https://api.spotify.com/v1/audio-analysis/6cAldqwmbUwpM8D17FWtPL,221907,4
0.854,0.511,0,-8.874,1,0.491,0.0904,0.0,0.116,0.438,83.115,audio_features,1rJrDaAVtS9g5ij4T88Rj5,spotify:track:1rJrDaAVtS9g5ij4T88Rj5,https://api.spotify.com/v1/tracks/1rJrDaAVtS9g5ij4T88Rj5,https://api.spotify.com/v1/audio-analysis/1rJrDaAVtS9g5ij4T88Rj5,301200,4
0.942,0.773,5,-4.855,1,0.208,0.0378,0.0,0.0736,0.648,125.075,audio_features,7guFTOd0fuKZoT2Z6LQE9w,spotify:track:7guFTOd0fuKZoT2Z6LQE9w,https://api.spotify.com/v1/tracks/7guFTOd0fuKZoT2Z6LQE9w,https://api.spotify.com/v1/audio-analysis/7guFTOd0fuKZoT2Z6LQE9w,220808,4
0.442,0.612,0,-6.016,1,0.427,0.0513,0.0,0.162,0.209,77.042,audio_features,7JFu9ykY7ZUe3KFOHkLLCC,spotify:track:7JFu9ykY7ZUe3KFOHkLLCC,https://api.spotify.com/v1/tracks/7JFu9ykY7ZUe3KFOHkLLCC,https://api.spotify.com/v1/audio-analysis/7JFu9ykY7ZUe3KFOHkLLCC,262600,1
0.862,0.653,6,-6.195,0,0.119,0.033,0.0,0.311,0.892,140.098,audio_features,1QQZajN2RnjXjTJ3c1cGJH,spotify:track:1QQZajN2RnjXjTJ3c1cGJH,https://api.spotify.com/v1/tracks/1QQZajN2RnjXjTJ3c1cGJH,https://api.spotify.com/v1/audio-analysis/1QQZajN2RnjXjTJ3c1cGJH,152638,4
0.717,0.74,10,-6.888,0,0.0674,0.77,0.0,0.116,0.0666,109.983,audio_features,6NZVSz9PZZL2jz5wEWsCrg,spotify:track:6NZVSz9PZZL2jz5wEWsCrg,https://api.spotify.com/v1/tracks/6NZVSz9PZZL2jz5wEWsCrg,https://api.spotify.com/v1/audio-analysis/6NZVSz9PZZL2jz5wEWsCrg,286280,4
0.727,0.68,2,-4.498,1,0.0286,0.0101,0.0,0.0821,0.728,132.012,audio_features,6cmm1LMvZdB5zsCwX5BjqE,spotify:track:6cmm1LMvZdB5zsCwX5BjqE,https://api.spotify.com/v1/tracks/6cmm1LMvZdB5zsCwX5BjqE,https://api.spotify.com/v1/audio-analysis/6cmm1LMvZdB5zsCwX5BjqE,212507,4
0.837,0.915,2,-5.158,1,0.122,0.0692,0.0,0.0751,0.613,148.652,audio_features,4l5VTkp2MkgYh0DF9dn69c,spotify:track:4l5VTkp2MkgYh0DF9dn69c,https://api.spotify.com/v1/tracks/4l5VTkp2MkgYh0DF9dn69c,https://api.spotify.com/v1/audio-analysis/4l5VTkp2MkgYh0DF9dn69c,272867,4
0.474,0.663,1,-6.196,1,0.129,0.0195,0.0,0.544,0.141,88.064,audio_features,4IxQS45xVSd2BtULT8Xu0M,spotify:track:4IxQS45xVSd2BtULT8Xu0M,https://api.spotify.com/v1/tracks/4IxQS45xVSd2BtULT8Xu0M,https://api.spotify.com/v1/audio-analysis/4IxQS45xVSd2BtULT8Xu0M,276640,5
0.818,0.633,2,-5.598,1,0.105,0.0192,1.47e-05,0.0444,0.803,150.0,audio_features,0z4Ryh7Qg9jKOQXzkUZLVK,spotify:track:0z4Ryh7Qg9jKOQXzkUZLVK,https://api.spotify.com/v1/tracks/0z4Ryh7Qg9jKOQXzkUZLVK,https://api.spotify.com/v1/audio-analysis/0z4Ryh7Qg9jKOQXzkUZLVK,313800,4
0.801,0.699,11,-8.18,0,0.279,0.00575,0.0,0.146,0.655,94.605,audio_features,4YtoipFgf4k0AfD17ZfD5X,spotify:track:4YtoipFgf4k0AfD17ZfD5X,https://api.spotify.com/v1/tracks/4YtoipFgf4k0AfD17ZfD5X,https://api.spotify.com/v1/audio-analysis/4YtoipFgf4k0AfD17ZfD5X,238467,4
0.787,0.571,11,-9.384,1,0.0898,0.00837,0.0,0.111,0.484,140.023,audio_features,4IFOBHso31fbBBeAgZCZyn,spotify:track:4IFOBHso31fbBBeAgZCZyn,https://api.spotify.com/v1/tracks/4IFOBHso31fbBBeAgZCZyn,https://api.spotify.com/v1/audio-analysis/4IFOBHso31fbBBeAgZCZyn,260560,4
0.806,0.587,11,-5.726,0,0.0399,0.000405,0.509,0.0279,0.283,128.01,audio_features,43HxcTk8CFf0H030KkIdir,spotify:track:43HxcTk8CFf0H030KkIdir,https://api.spotify.com/v1/tracks/43HxcTk8CFf0H030KkIdir,https://api.spotify.com/v1/audio-analysis/43HxcTk8CFf0H030KkIdir,187500,4
0.761,0.518,0,-8.871,1,0.134,0.244,3.47e-05,0.107,0.522,133.976,audio_features,2SAqBLGA283SUiwJ3xOUVI,spotify:track:2SAqBLGA283SUiwJ3xOUVI,https://api.spotify.com/v1/tracks/2SAqBLGA283SUiwJ3xOUVI,https://api.spotify.com/v1/audio-analysis/2SAqBLGA283SUiwJ3xOUVI,261493,4
0.618,0.845,2,0.175,1,0.132,0.114,0.0,0.415,0.486,171.921,audio_features,5mqzhMuUpvnMfwNz6iepmO,spotify:track:5mqzhMuUpvnMfwNz6iepmO,https://api.spotify.com/v1/tracks/5mqzhMuUpvnMfwNz6iepmO,https://api.spotify.com/v1/audio-analysis/5mqzhMuUpvnMfwNz6iepmO,181720,4
0.657,0.595,8,-7.726,1,0.0842,0.804,0.0,0.723,0.947,140.063,audio_features,4W95rev6B6LsLC92OJcrOY,spotify:track:4W95rev6B6LsLC92OJcrOY,https://api.spotify.com/v1/tracks/4W95rev6B6LsLC92OJcrOY,https://api.spotify.com/v1/audio-analysis/4W95rev6B6LsLC92OJcrOY,221827,4
0.6,0.479,10,-7.652,0,0.476,0.0283,0.0,0.566,0.191,165.069,audio_features,7uOEAdwUZUZjohhyiblCMg,spotify:track:7uOEAdwUZUZjohhyiblCMg,https://api.spotify.com/v1/tracks/7uOEAdwUZUZjohhyiblCMg,https://api.spotify.com/v1/audio-analysis/7uOEAdwUZUZjohhyiblCMg,80280,4
0.858,0.61,6,-6.533,0,0.174,0.388,0.00118,0.111,0.66,134.975,audio_features,69wuDzf0io9FkH9BeC6V0Y,spotify:track:69wuDzf0io9FkH9BeC6V0Y,https://api.spotify.com/v1/tracks/69wuDzf0io9FkH9BeC6V0Y,https://api.spotify.com/v1/audio-analysis/69wuDzf0io9FkH9BeC6V0Y,218064,4
0.863,0.514,4,-7.243,0,0.249,0.0419,0.0,0.301,0.843,82.985,audio_features,0Aqlt4N5h6rUtKnd09VXpr,spotify:track:0Aqlt4N5h6rUtKnd09VXpr,https://api.spotify.com/v1/tracks/0Aqlt4N5h6rUtKnd09VXpr,https://api.spotify.com/v1/audio-analysis/0Aqlt4N5h6rUtKnd09VXpr,271160,4
0.667,0.705,9,-7.244,1,0.274,0.0151,0.223,0.333,0.474,131.127,audio_features,5E1RMOWPClY5rwEMdOGGrU,spotify:track:5E1RMOWPClY5rwEMdOGGrU,https://api.spotify.com/v1/tracks/5E1RMOWPClY5rwEMdOGGrU,https://api.spotify.com/v1/audio-analysis/5E1RMOWPClY5rwEMdOGGrU,210387,4
0.705,0.702,0,-4.783,0,0.108,0.138,0.0,0.364,0.771,140.059,audio_features,2e9EZ2V5QGGZPMJacO3y0Y,spotify:track:2e9EZ2V5QGGZPMJacO3y0Y,https://api.spotify.com/v1/tracks/2e9EZ2V5QGGZPMJacO3y0Y,https://api.spotify.com/v1/audio-analysis/2e9EZ2V5QGGZPMJacO3y0Y,250493,4
0.701,0.68,4,-6.209,0,0.225,0.284,0.0,0.143,0.333,96.862,audio_features,1EsSm8qaR9Wtm1OgZXKi2n,spotify:track:1EsSm8qaR9Wtm1OgZXKi2n,https://api.spotify.com/v1/tracks/1EsSm8qaR9Wtm1OgZXKi2n,https://api.spotify.com/v1/audio-analysis/1EsSm8qaR9Wtm1OgZXKi2n,170507,4
0.52,0.961,2,-3.726,0,0.347,0.178,1.62e-06,0.146,0.687,86.906,audio_features,6bcv6TSM6mjJZOajmJhX6Y,spotify:track:6bcv6TSM6mjJZOajmJhX6Y,https://api.spotify.com/v1/tracks/6bcv6TSM6mjJZOajmJhX6Y,https://api.spotify.com/v1/audio-analysis/6bcv6TSM6mjJZOajmJhX6Y,213827,4
0.585,0.697,1,-6.126,0,0.357,0.0339,0.0,0.255,0.402,133.177,audio_features,1Epb6Kfe3GTgKrrWs1Y4Wy,spotify:track:1Epb6Kfe3GTgKrrWs1Y4Wy,https://api.spotify.com/v1/tracks/1Epb6Kfe3GTgKrrWs1Y4Wy,https://api.spotify.com/v1/audio-analysis/1Epb6Kfe3GTgKrrWs1Y4Wy,225187,5
0.702,0.825,6,-3.787,0,0.0601,0.00883,0.0,0.0674,0.915,102.977,audio_features,5nujrmhLynf4yMoMtj8AQF,spotify:track:5nujrmhLynf4yMoMtj8AQF,https://api.spotify.com/v1/tracks/5nujrmhLynf4yMoMtj8AQF,https://api.spotify.com/v1/audio-analysis/5nujrmhLynf4yMoMtj8AQF,203064,4
0.431,0.485,7,-8.085,1,0.0274,0.452,0.0,0.544,0.367,145.22,audio_features,0fxpHpK3aw2nFWII6yveDD,spotify:track:0fxpHpK3aw2nFWII6yveDD,https://api.spotify.com/v1/tracks/0fxpHpK3aw2nFWII6yveDD,https://api.spotify.com/v1/audio-analysis/0fxpHpK3aw2nFWII6yveDD,342493,4
0.8,0.541,10,-5.05,0,0.0375,0.0252,0.0,0.146,0.194,135.99,audio_features,25r6MZ4Gtd76l43qnZI1DG,spotify:track:25r6MZ4Gtd76l43qnZI1DG,https://api.spotify.com/v1/tracks/25r6MZ4Gtd76l43qnZI1DG,https://api.spotify.com/v1/audio-analysis/25r6MZ4Gtd76l43qnZI1DG,183514,4
0.655,0.814,1,-3.225,1,0.0487,0.1,0.0,0.401,0.142,90.997,audio_features,5kTQa2G88tHnKB1Y6vNTyn,spotify:track:5kTQa2G88tHnKB1Y6vNTyn,https://api.spotify.com/v1/tracks/5kTQa2G88tHnKB1Y6vNTyn,https://api.spotify.com/v1/audio-analysis/5kTQa2G88tHnKB1Y6vNTyn,190955,4
0.884,0.399,6,-4.61,0,0.67,0.361,0.0,0.112,0.27,138.952,audio_features,1zOxGz9KAffheylb9vsG67,spotify:track:1zOxGz9KAffheylb9vsG67,https://api.spotify.com/v1/tracks/1zOxGz9KAffheylb9vsG67,https://api.spotify.com/v1/audio-analysis/1zOxGz9KAffheylb9vsG67,188424,4
0.792,0.707,7,-5.218,0,0.0623,0.116,0.0,0.12,0.408,134.997,audio_features,2IePEfMAtqWS6rLXXFZIgI,spotify:track:2IePEfMAtqWS6rLXXFZIgI,https://api.spotify.com/v1/tracks/2IePEfMAtqWS6rLXXFZIgI,https://api.spotify.com/v1/audio-analysis/2IePEfMAtqWS6rLXXFZIgI,224042,4
0.582,0.537,0,-9.229,1,0.619,0.129,0.0,0.0749,0.771,82.103,audio_features,0nqhKXDjsyBMvbeWmgijD0,spotify:track:0nqhKXDjsyBMvbeWmgijD0,https://api.spotify.com/v1/tracks/0nqhKXDjsyBMvbeWmgijD0,https://api.spotify.com/v1/audio-analysis/0nqhKXDjsyBMvbeWmgijD0,180930,4
0.615,0.6,10,-5.62,1,0.27,0.107,1.61e-06,0.283,0.0661,130.027,audio_features,15hJmqqEtASVXl6sM7i4UF,spotify:track:15hJmqqEtASVXl6sM7i4UF,https://api.spotify.com/v1/tracks/15hJmqqEtASVXl6sM7i4UF,https://api.spotify.com/v1/audio-analysis/15hJmqqEtASVXl6sM7i4UF,270671,4
0.908,0.621,1,-6.638,0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,audio_features,7KXjTSCq5nL1LoYtL7XAwS,spotify:track:7KXjTSCq5nL1LoYtL7XAwS,https://api.spotify.com/v1/tracks/7KXjTSCq5nL1LoYtL7XAwS,https://api.spotify.com/v1/audio-analysis/7KXjTSCq5nL1LoYtL7XAwS,177000,4
0.903,0.637,10,-7.191,0,0.0818,0.295,0.0,0.203,0.624,125.95,audio_features,64Fn8MbDJMq05zkeBMb4AA,spotify:track:64Fn8MbDJMq05zkeBMb4AA,https://api.spotify.com/v1/tracks/64Fn8MbDJMq05zkeBMb4AA,https://api.spotify.com/v1/audio-analysis/64Fn8MbDJMq05zkeBMb4AA,89559,4
0.775,0.67,7,-7.95,1,0.251,0.265,3.01e-05,0.106,0.516,147.9,audio_features,6z7jvqBQtyNLxaKALqT67c,spotify:track:6z7jvqBQtyNLxaKALqT67c,https://api.spotify.com/v1/tracks/6z7jvqBQtyNLxaKALqT67c,https://api.spotify.com/v1/audio-analysis/6z7jvqBQtyNLxaKALqT67c,202184,4
0.79,0.647,10,-5.983,0,0.136,0.0515,0.0,0.248,0.654,87.999,audio_features,4EWCNWgDS8707fNSZ1oaA5,spotify:track:4EWCNWgDS8707fNSZ1oaA5,https://api.spotify.com/v1/tracks/4EWCNWgDS8707fNSZ1oaA5,https://api.spotify.com/v1/audio-analysis/4EWCNWgDS8707fNSZ1oaA5,211000,4
0.954,0.811,9,-7.79,1,0.364,0.00638,0.0,0.114,0.71,122.001,audio_features,6ijUxWKiMCNrzkZdBs5L6z,spotify:track:6ijUxWKiMCNrzkZdBs5L6z,https://api.spotify.com/v1/tracks/6ijUxWKiMCNrzkZdBs5L6z,https://api.spotify.com/v1/audio-analysis/6ijUxWKiMCNrzkZdBs5L6z,278648,4
0.911,0.562,11,-5.675,1,0.224,0.122,1.32e-06,0.119,0.363,105.026,audio_features,1OK1v7xFNRM3kW8x49HAVq,spotify:track:1OK1v7xFNRM3kW8x49HAVq,https://api.spotify.com/v1/tracks/1OK1v7xFNRM3kW8x49HAVq,https://api.spotify.com/v1/audio-analysis/1OK1v7xFNRM3kW8x49HAVq,194936,4
0.67,0.515,1,-6.977,1,0.397,0.0705,0.0,0.25,0.422,122.006,audio_features,7y911sqgHGHcyU4ivapjwi,spotify:track:7y911sqgHGHcyU4ivapjwi,https://api.spotify.com/v1/tracks/7y911sqgHGHcyU4ivapjwi,https://api.spotify.com/v1/audio-analysis/7y911sqgHGHcyU4ivapjwi,270867,4
0.614,0.903,1,-4.339,1,0.297,0.151,0.0,0.127,0.734,154.192,audio_features,416tne5T97AlfP4wUJTXMq,spotify:track:416tne5T97AlfP4wUJTXMq,https://api.spotify.com/v1/tracks/416tne5T97AlfP4wUJTXMq,https://api.spotify.com/v1/audio-analysis/416tne5T97AlfP4wUJTXMq,156000,4
0.901,0.339,2,-10.069,1,0.162,0.547,0.0,0.115,0.175,111.05,audio_features,0zgX5T5EzYANnNjn9isdYk,spotify:track:0zgX5T5EzYANnNjn9isdYk,https://api.spotify.com/v1/tracks/0zgX5T5EzYANnNjn9isdYk,https://api.spotify.com/v1/audio-analysis/0zgX5T5EzYANnNjn9isdYk,226574,4
0.792,0.761,2,-3.904,1,0.276,0.00541,0.0,0.237,0.422,120.054,audio_features,6Mr2wAxvwJ0fqlaKRhZHnB,spotify:track:6Mr2wAxvwJ0fqlaKRhZHnB,https://api.spotify.com/v1/tracks/6Mr2wAxvwJ0fqlaKRhZHnB,https://api.spotify.com/v1/audio-analysis/6Mr2wAxvwJ0fqlaKRhZHnB,143958,5
0.706,0.662,6,-9.54,1,0.551,0.0885,0.0,0.534,0.858,177.732,audio_features,1fOJNKma2DoAdoeAoPCcfQ,spotify:track:1fOJNKma2DoAdoeAoPCcfQ,https://api.spotify.com/v1/tracks/1fOJNKma2DoAdoeAoPCcfQ,https://api.spotify.com/v1/audio-analysis/1fOJNKma2DoAdoeAoPCcfQ,141949,4
0.583,0.829,1,-4.603,1,0.134,0.00864,0.0,0.0426,0.575,174.028,audio_features,49FYlytm3dAAraYgpoJZux,spotify:track:49FYlytm3dAAraYgpoJZux,https://api.spotify.com/v1/tracks/49FYlytm3dAAraYgpoJZux,https://api.spotify.com/v1/audio-analysis/49FYlytm3dAAraYgpoJZux,275987,4
0.787,0.844,11,-6.864,1,0.0322,0.0521,0.0,0.353,0.658,133.293,audio_features,5E7KLTX783z6hMxqEwQQM4,spotify:track:5E7KLTX783z6hMxqEwQQM4,https://api.spotify.com/v1/tracks/5E7KLTX783z6hMxqEwQQM4,https://api.spotify.com/v1/audio-analysis/5E7KLTX783z6hMxqEwQQM4,236640,4
0.895,0.412,2,-7.845,1,0.0645,0.00103,0.00179,0.128,0.183,122.223,audio_features,75RK78POyFmg3u6O1cpBdr,spotify:track:75RK78POyFmg3u6O1cpBdr,https://api.spotify.com/v1/tracks/75RK78POyFmg3u6O1cpBdr,https://api.spotify.com/v1/audio-analysis/75RK78POyFmg3u6O1cpBdr,286721,4
0.675,0.68,4,-5.01,0,0.256,0.0655,0.0,0.354,0.845,155.698,audio_features,4ns1XFP3W5JPyzvnAjMdHD,spotify:track:4ns1XFP3W5JPyzvnAjMdHD,https://api.spotify.com/v1/tracks/4ns1XFP3W5JPyzvnAjMdHD,https://api.spotify.com/v1/audio-analysis/4ns1XFP3W5JPyzvnAjMdHD,259040,4
0.771,0.68,11,-5.881,0,0.224,0.277,1.18e-05,0.682,0.808,119.952,audio_features,4NeOWqHmlrGRuBvsLJC9rL,spotify:track:4NeOWqHmlrGRuBvsLJC9rL,https://api.spotify.com/v1/tracks/4NeOWqHmlrGRuBvsLJC9rL,https://api.spotify.com/v1/audio-analysis/4NeOWqHmlrGRuBvsLJC9rL,276160,4
0.818,0.711,4,-5.816,0,0.285,0.0149,0.0,0.352,0.496,84.03,audio_features,0tLOX3QEuQJtz4FMLxHh10,spotify:track:0tLOX3QEuQJtz4FMLxHh10,https://api.spotify.com/v1/tracks/0tLOX3QEuQJtz4FMLxHh10,https://api.spotify.com/v1/audio-analysis/0tLOX3QEuQJtz4FMLxHh10,297973,4
